rollout_id,pair_id,state_type,checkpoint_t,rollout_k,target_transition_success,generated_token_count
pair_pair_math500_207_control_ckpt_000_r_01,pair_math500_207,control,0,1,0,512
pair_pair_math500_207_control_ckpt_000_r_02,pair_math500_207,control,0,2,1,512
pair_pair_math500_207_control_ckpt_000_r_03,pair_math500_207,control,0,3,0,464
pair_pair_math500_207_control_ckpt_000_r_04,pair_math500_207,control,0,4,0,493
pair_pair_math500_207_control_ckpt_000_r_05,pair_math500_207,control,0,5,0,489
pair_pair_math500_207_control_ckpt_000_r_06,pair_math500_207,control,0,6,1,512
pair_pair_math500_207_control_ckpt_000_r_07,pair_math500_207,control,0,7,1,512
pair_pair_math500_207_control_ckpt_000_r_08,pair_math500_207,control,0,8,1,512
pair_pair_math500_207_control_ckpt_000_r_09,pair_math500_207,control,0,9,1,435
pair_pair_math500_207_control_ckpt_000_r_10,pair_math500_207,control,0,10,0,437
pair_pair_math500_207_control_ckpt_000_r_11,pair_math500_207,control,0,11,1,512
pair_pair_math500_207_control_ckpt_000_r_12,pair_math500_207,control,0,12,0,512
pair_pair_math500_207_control_ckpt_000_r_13,pair_math500_207,control,0,13,0,460
pair_pair_math500_207_control_ckpt_000_r_14,pair_math500_207,control,0,14,1,497
pair_pair_math500_207_control_ckpt_000_r_15,pair_math500_207,control,0,15,0,512
pair_pair_math500_207_control_ckpt_000_r_16,pair_math500_207,control,0,16,1,512
pair_pair_math500_207_control_ckpt_256_r_01,pair_math500_207,control,256,1,0,473
pair_pair_math500_207_control_ckpt_256_r_02,pair_math500_207,control,256,2,1,483
pair_pair_math500_207_control_ckpt_256_r_03,pair_math500_207,control,256,3,0,512
pair_pair_math500_207_control_ckpt_256_r_04,pair_math500_207,control,256,4,0,512
pair_pair_math500_207_control_ckpt_256_r_05,pair_math500_207,control,256,5,1,443
pair_pair_math500_207_control_ckpt_256_r_06,pair_math500_207,control,256,6,0,485
pair_pair_math500_207_control_ckpt_256_r_07,pair_math500_207,control,256,7,0,512
pair_pair_math500_207_control_ckpt_256_r_08,pair_math500_207,control,256,8,0,499
pair_pair_math500_207_control_ckpt_256_r_09,pair_math500_207,control,256,9,0,512
pair_pair_math500_207_control_ckpt_256_r_10,pair_math500_207,control,256,10,1,493
pair_pair_math500_207_control_ckpt_256_r_11,pair_math500_207,control,256,11,0,470
pair_pair_math500_207_control_ckpt_256_r_12,pair_math500_207,control,256,12,1,479
pair_pair_math500_207_control_ckpt_256_r_13,pair_math500_207,control,256,13,1,512
pair_pair_math500_207_control_ckpt_256_r_14,pair_math500_207,control,256,14,0,511
pair_pair_math500_207_control_ckpt_256_r_15,pair_math500_207,control,256,15,1,475
pair_pair_math500_207_control_ckpt_256_r_16,pair_math500_207,control,256,16,1,512
pair_pair_math500_207_recovery_ckpt_000_r_01,pair_math500_207,recovery,0,1,0,489
pair_pair_math500_207_recovery_ckpt_000_r_02,pair_math500_207,recovery,0,2,1,512
pair_pair_math500_207_recovery_ckpt_000_r_03,pair_math500_207,recovery,0,3,0,427
pair_pair_math500_207_recovery_ckpt_000_r_04,pair_math500_207,recovery,0,4,0,482
pair_pair_math500_207_recovery_ckpt_000_r_05,pair_math500_207,recovery,0,5,1,467
pair_pair_math500_207_recovery_ckpt_000_r_06,pair_math500_207,recovery,0,6,0,431
pair_pair_math500_207_recovery_ckpt_000_r_07,pair_math500_207,recovery,0,7,0,457
pair_pair_math500_207_recovery_ckpt_000_r_08,pair_math500_207,recovery,0,8,0,504
pair_pair_math500_207_recovery_ckpt_000_r_09,pair_math500_207,recovery,0,9,0,454
pair_pair_math500_207_recovery_ckpt_000_r_10,pair_math500_207,recovery,0,10,1,512
pair_pair_math500_207_recovery_ckpt_000_r_11,pair_math500_207,recovery,0,11,0,512
pair_pair_math500_207_recovery_ckpt_000_r_12,pair_math500_207,recovery,0,12,0,492
pair_pair_math500_207_recovery_ckpt_000_r_13,pair_math500_207,recovery,0,13,0,501
pair_pair_math500_207_recovery_ckpt_000_r_14,pair_math500_207,recovery,0,14,1,437
pair_pair_math500_207_recovery_ckpt_000_r_15,pair_math500_207,recovery,0,15,0,481
pair_pair_math500_207_recovery_ckpt_000_r_16,pair_math500_207,recovery,0,16,1,494
pair_pair_math500_207_recovery_ckpt_256_r_01,pair_math500_207,recovery,256,1,1,493
pair_pair_math500_207_recovery_ckpt_256_r_02,pair_math500_207,recovery,256,2,1,482
pair_pair_math500_207_recovery_ckpt_256_r_03,pair_math500_207,recovery,256,3,1,498
pair_pair_math500_207_recovery_ckpt_256_r_04,pair_math500_207,recovery,256,4,1,444
pair_pair_math500_207_recovery_ckpt_256_r_05,pair_math500_207,recovery,256,5,1,512
pair_pair_math500_207_recovery_ckpt_256_r_06,pair_math500_207,recovery,256,6,1,512
pair_pair_math500_207_recovery_ckpt_256_r_07,pair_math500_207,recovery,256,7,0,426
pair_pair_math500_207_recovery_ckpt_256_r_08,pair_math500_207,recovery,256,8,1,504
pair_pair_math500_207_recovery_ckpt_256_r_09,pair_math500_207,recovery,256,9,0,436
pair_pair_math500_207_recovery_ckpt_256_r_10,pair_math500_207,recovery,256,10,1,512
pair_pair_math500_207_recovery_ckpt_256_r_11,pair_math500_207,recovery,256,11,0,428
pair_pair_math500_207_recovery_ckpt_256_r_12,pair_math500_207,recovery,256,12,0,512
pair_pair_math500_207_recovery_ckpt_256_r_13,pair_math500_207,recovery,256,13,0,512
pair_pair_math500_207_recovery_ckpt_256_r_14,pair_math500_207,recovery,256,14,1,512
pair_pair_math500_207_recovery_ckpt_256_r_15,pair_math500_207,recovery,256,15,1,467
pair_pair_math500_207_recovery_ckpt_256_r_16,pair_math500_207,recovery,256,16,0,483
pair_pair_math500_208_control_ckpt_000_r_01,pair_math500_208,control,0,1,1,512
pair_pair_math500_208_control_ckpt_000_r_02,pair_math500_208,control,0,2,1,440
pair_pair_math500_208_control_ckpt_000_r_03,pair_math500_208,control,0,3,1,484
pair_pair_math500_208_control_ckpt_000_r_04,pair_math500_208,control,0,4,0,472
pair_pair_math500_208_control_ckpt_000_r_05,pair_math500_208,control,0,5,0,512
pair_pair_math500_208_control_ckpt_000_r_06,pair_math500_208,control,0,6,0,471
pair_pair_math500_208_control_ckpt_000_r_07,pair_math500_208,control,0,7,0,510
pair_pair_math500_208_control_ckpt_000_r_08,pair_math500_208,control,0,8,1,477
pair_pair_math500_208_control_ckpt_000_r_09,pair_math500_208,control,0,9,0,512
pair_pair_math500_208_control_ckpt_000_r_10,pair_math500_208,control,0,10,0,479
pair_pair_math500_208_control_ckpt_000_r_11,pair_math500_208,control,0,11,1,512
pair_pair_math500_208_control_ckpt_000_r_12,pair_math500_208,control,0,12,0,503
pair_pair_math500_208_control_ckpt_000_r_13,pair_math500_208,control,0,13,0,512
pair_pair_math500_208_control_ckpt_000_r_14,pair_math500_208,control,0,14,0,509
pair_pair_math500_208_control_ckpt_000_r_15,pair_math500_208,control,0,15,1,509
pair_pair_math500_208_control_ckpt_000_r_16,pair_math500_208,control,0,16,1,512
pair_pair_math500_208_control_ckpt_256_r_01,pair_math500_208,control,256,1,1,462
pair_pair_math500_208_control_ckpt_256_r_02,pair_math500_208,control,256,2,0,512
pair_pair_math500_208_control_ckpt_256_r_03,pair_math500_208,control,256,3,1,489
pair_pair_math500_208_control_ckpt_256_r_04,pair_math500_208,control,256,4,1,504
pair_pair_math500_208_control_ckpt_256_r_05,pair_math500_208,control,256,5,0,512
pair_pair_math500_208_control_ckpt_256_r_06,pair_math500_208,control,256,6,1,462
pair_pair_math500_208_control_ckpt_256_r_07,pair_math500_208,control,256,7,1,455
pair_pair_math500_208_control_ckpt_256_r_08,pair_math500_208,control,256,8,0,462
pair_pair_math500_208_control_ckpt_256_r_09,pair_math500_208,control,256,9,1,512
pair_pair_math500_208_control_ckpt_256_r_10,pair_math500_208,control,256,10,1,512
pair_pair_math500_208_control_ckpt_256_r_11,pair_math500_208,control,256,11,1,512
pair_pair_math500_208_control_ckpt_256_r_12,pair_math500_208,control,256,12,1,501
pair_pair_math500_208_control_ckpt_256_r_13,pair_math500_208,control,256,13,0,512
pair_pair_math500_208_control_ckpt_256_r_14,pair_math500_208,control,256,14,1,495
pair_pair_math500_208_control_ckpt_256_r_15,pair_math500_208,control,256,15,1,499
pair_pair_math500_208_control_ckpt_256_r_16,pair_math500_208,control,256,16,0,495
pair_pair_math500_208_recovery_ckpt_000_r_01,pair_math500_208,recovery,0,1,1,512
pair_pair_math500_208_recovery_ckpt_000_r_02,pair_math500_208,recovery,0,2,1,512
pair_pair_math500_208_recovery_ckpt_000_r_03,pair_math500_208,recovery,0,3,1,512
pair_pair_math500_208_recovery_ckpt_000_r_04,pair_math500_208,recovery,0,4,0,512
pair_pair_math500_208_recovery_ckpt_000_r_05,pair_math500_208,recovery,0,5,0,505
pair_pair_math500_208_recovery_ckpt_000_r_06,pair_math500_208,recovery,0,6,0,512
pair_pair_math500_208_recovery_ckpt_000_r_07,pair_math500_208,recovery,0,7,1,512
pair_pair_math500_208_recovery_ckpt_000_r_08,pair_math500_208,recovery,0,8,0,487
pair_pair_math500_208_recovery_ckpt_000_r_09,pair_math500_208,recovery,0,9,1,444
pair_pair_math500_208_recovery_ckpt_000_r_10,pair_math500_208,recovery,0,10,0,512
pair_pair_math500_208_recovery_ckpt_000_r_11,pair_math500_208,recovery,0,11,0,409
pair_pair_math500_208_recovery_ckpt_000_r_12,pair_math500_208,recovery,0,12,0,512
pair_pair_math500_208_recovery_ckpt_000_r_13,pair_math500_208,recovery,0,13,0,474
pair_pair_math500_208_recovery_ckpt_000_r_14,pair_math500_208,recovery,0,14,0,482
pair_pair_math500_208_recovery_ckpt_000_r_15,pair_math500_208,recovery,0,15,1,508
pair_pair_math500_208_recovery_ckpt_000_r_16,pair_math500_208,recovery,0,16,0,431
pair_pair_math500_208_recovery_ckpt_256_r_01,pair_math500_208,recovery,256,1,1,489
pair_pair_math500_208_recovery_ckpt_256_r_02,pair_math500_208,recovery,256,2,1,456
pair_pair_math500_208_recovery_ckpt_256_r_03,pair_math500_208,recovery,256,3,1,498
pair_pair_math500_208_recovery_ckpt_256_r_04,pair_math500_208,recovery,256,4,1,477
pair_pair_math500_208_recovery_ckpt_256_r_05,pair_math500_208,recovery,256,5,1,450
pair_pair_math500_208_recovery_ckpt_256_r_06,pair_math500_208,recovery,256,6,1,457
pair_pair_math500_208_recovery_ckpt_256_r_07,pair_math500_208,recovery,256,7,1,503
pair_pair_math500_208_recovery_ckpt_256_r_08,pair_math500_208,recovery,256,8,1,455
pair_pair_math500_208_recovery_ckpt_256_r_09,pair_math500_208,recovery,256,9,0,466
pair_pair_math500_208_recovery_ckpt_256_r_10,pair_math500_208,recovery,256,10,1,468
pair_pair_math500_208_recovery_ckpt_256_r_11,pair_math500_208,recovery,256,11,1,512
pair_pair_math500_208_recovery_ckpt_256_r_12,pair_math500_208,recovery,256,12,1,504
pair_pair_math500_208_recovery_ckpt_256_r_13,pair_math500_208,recovery,256,13,1,502
pair_pair_math500_208_recovery_ckpt_256_r_14,pair_math500_208,recovery,256,14,1,501
pair_pair_math500_208_recovery_ckpt_256_r_15,pair_math500_208,recovery,256,15,1,481
pair_pair_math500_208_recovery_ckpt_256_r_16,pair_math500_208,recovery,256,16,1,460
pair_pair_math500_209_control_ckpt_000_r_01,pair_math500_209,control,0,1,0,493
pair_pair_math500_209_control_ckpt_000_r_02,pair_math500_209,control,0,2,1,512
pair_pair_math500_209_control_ckpt_000_r_03,pair_math500_209,control,0,3,0,466
pair_pair_math500_209_control_ckpt_000_r_04,pair_math500_209,control,0,4,0,498
pair_pair_math500_209_control_ckpt_000_r_05,pair_math500_209,control,0,5,0,490
pair_pair_math500_209_control_ckpt_000_r_06,pair_math500_209,control,0,6,0,512
pair_pair_math500_209_control_ckpt_000_r_07,pair_math500_209,control,0,7,1,512
pair_pair_math500_209_control_ckpt_000_r_08,pair_math500_209,control,0,8,0,474
pair_pair_math500_209_control_ckpt_000_r_09,pair_math500_209,control,0,9,0,487
pair_pair_math500_209_control_ckpt_000_r_10,pair_math500_209,control,0,10,0,512
pair_pair_math500_209_control_ckpt_000_r_11,pair_math500_209,control,0,11,0,491
pair_pair_math500_209_control_ckpt_000_r_12,pair_math500_209,control,0,12,1,506
pair_pair_math500_209_control_ckpt_000_r_13,pair_math500_209,control,0,13,1,512
pair_pair_math500_209_control_ckpt_000_r_14,pair_math500_209,control,0,14,0,503
pair_pair_math500_209_control_ckpt_000_r_15,pair_math500_209,control,0,15,0,512
pair_pair_math500_209_control_ckpt_000_r_16,pair_math500_209,control,0,16,1,512
pair_pair_math500_209_control_ckpt_256_r_01,pair_math500_209,control,256,1,0,464
pair_pair_math500_209_control_ckpt_256_r_02,pair_math500_209,control,256,2,0,504
pair_pair_math500_209_control_ckpt_256_r_03,pair_math500_209,control,256,3,1,512
pair_pair_math500_209_control_ckpt_256_r_04,pair_math500_209,control,256,4,1,431
pair_pair_math500_209_control_ckpt_256_r_05,pair_math500_209,control,256,5,1,512
pair_pair_math500_209_control_ckpt_256_r_06,pair_math500_209,control,256,6,0,495
pair_pair_math500_209_control_ckpt_256_r_07,pair_math500_209,control,256,7,1,502
pair_pair_math500_209_control_ckpt_256_r_08,pair_math500_209,control,256,8,1,482
pair_pair_math500_209_control_ckpt_256_r_09,pair_math500_209,control,256,9,0,512
pair_pair_math500_209_control_ckpt_256_r_10,pair_math500_209,control,256,10,0,478
pair_pair_math500_209_control_ckpt_256_r_11,pair_math500_209,control,256,11,0,476
pair_pair_math500_209_control_ckpt_256_r_12,pair_math500_209,control,256,12,0,512
pair_pair_math500_209_control_ckpt_256_r_13,pair_math500_209,control,256,13,0,512
pair_pair_math500_209_control_ckpt_256_r_14,pair_math500_209,control,256,14,1,501
pair_pair_math500_209_control_ckpt_256_r_15,pair_math500_209,control,256,15,0,496
pair_pair_math500_209_control_ckpt_256_r_16,pair_math500_209,control,256,16,0,485
pair_pair_math500_209_recovery_ckpt_000_r_01,pair_math500_209,recovery,0,1,0,486
pair_pair_math500_209_recovery_ckpt_000_r_02,pair_math500_209,recovery,0,2,0,503
pair_pair_math500_209_recovery_ckpt_000_r_03,pair_math500_209,recovery,0,3,1,447
pair_pair_math500_209_recovery_ckpt_000_r_04,pair_math500_209,recovery,0,4,0,426
pair_pair_math500_209_recovery_ckpt_000_r_05,pair_math500_209,recovery,0,5,0,501
pair_pair_math500_209_recovery_ckpt_000_r_06,pair_math500_209,recovery,0,6,1,505
pair_pair_math500_209_recovery_ckpt_000_r_07,pair_math500_209,recovery,0,7,0,433
pair_pair_math500_209_recovery_ckpt_000_r_08,pair_math500_209,recovery,0,8,1,498
pair_pair_math500_209_recovery_ckpt_000_r_09,pair_math500_209,recovery,0,9,0,512
pair_pair_math500_209_recovery_ckpt_000_r_10,pair_math500_209,recovery,0,10,1,493
pair_pair_math500_209_recovery_ckpt_000_r_11,pair_math500_209,recovery,0,11,0,512
pair_pair_math500_209_recovery_ckpt_000_r_12,pair_math500_209,recovery,0,12,1,485
pair_pair_math500_209_recovery_ckpt_000_r_13,pair_math500_209,recovery,0,13,0,463
pair_pair_math500_209_recovery_ckpt_000_r_14,pair_math500_209,recovery,0,14,1,486
pair_pair_math500_209_recovery_ckpt_000_r_15,pair_math500_209,recovery,0,15,1,508
pair_pair_math500_209_recovery_ckpt_000_r_16,pair_math500_209,recovery,0,16,1,512
pair_pair_math500_209_recovery_ckpt_256_r_01,pair_math500_209,recovery,256,1,1,463
pair_pair_math500_209_recovery_ckpt_256_r_02,pair_math500_209,recovery,256,2,0,504
pair_pair_math500_209_recovery_ckpt_256_r_03,pair_math500_209,recovery,256,3,0,512
pair_pair_math500_209_recovery_ckpt_256_r_04,pair_math500_209,recovery,256,4,0,512
pair_pair_math500_209_recovery_ckpt_256_r_05,pair_math500_209,recovery,256,5,1,512
pair_pair_math500_209_recovery_ckpt_256_r_06,pair_math500_209,recovery,256,6,1,449
pair_pair_math500_209_recovery_ckpt_256_r_07,pair_math500_209,recovery,256,7,1,489
pair_pair_math500_209_recovery_ckpt_256_r_08,pair_math500_209,recovery,256,8,1,512
pair_pair_math500_209_recovery_ckpt_256_r_09,pair_math500_209,recovery,256,9,0,502
pair_pair_math500_209_recovery_ckpt_256_r_10,pair_math500_209,recovery,256,10,1,512
pair_pair_math500_209_recovery_ckpt_256_r_11,pair_math500_209,recovery,256,11,0,512
pair_pair_math500_209_recovery_ckpt_256_r_12,pair_math500_209,recovery,256,12,0,502
pair_pair_math500_209_recovery_ckpt_256_r_13,pair_math500_209,recovery,256,13,0,424
pair_pair_math500_209_recovery_ckpt_256_r_14,pair_math500_209,recovery,256,14,1,455
pair_pair_math500_209_recovery_ckpt_256_r_15,pair_math500_209,recovery,256,15,1,491
pair_pair_math500_209_recovery_ckpt_256_r_16,pair_math500_209,recovery,256,16,0,488
pair_pair_math500_210_control_ckpt_000_r_01,pair_math500_210,control,0,1,0,512
pair_pair_math500_210_control_ckpt_000_r_02,pair_math500_210,control,0,2,0,497
pair_pair_math500_210_control_ckpt_000_r_03,pair_math500_210,control,0,3,1,512
pair_pair_math500_210_control_ckpt_000_r_04,pair_math500_210,control,0,4,0,512
pair_pair_math500_210_control_ckpt_000_r_05,pair_math500_210,control,0,5,0,512
pair_pair_math500_210_control_ckpt_000_r_06,pair_math500_210,control,0,6,1,492
pair_pair_math500_210_control_ckpt_000_r_07,pair_math500_210,control,0,7,1,450
pair_pair_math500_210_control_ckpt_000_r_08,pair_math500_210,control,0,8,0,454
pair_pair_math500_210_control_ckpt_000_r_09,pair_math500_210,control,0,9,0,510
pair_pair_math500_210_control_ckpt_000_r_10,pair_math500_210,control,0,10,0,512
pair_pair_math500_210_control_ckpt_000_r_11,pair_math500_210,control,0,11,0,500
pair_pair_math500_210_control_ckpt_000_r_12,pair_math500_210,control,0,12,1,512
pair_pair_math500_210_control_ckpt_000_r_13,pair_math500_210,control,0,13,0,512
pair_pair_math500_210_control_ckpt_000_r_14,pair_math500_210,control,0,14,0,512
pair_pair_math500_210_control_ckpt_000_r_15,pair_math500_210,control,0,15,0,485
pair_pair_math500_210_control_ckpt_000_r_16,pair_math500_210,control,0,16,0,512
pair_pair_math500_210_control_ckpt_256_r_01,pair_math500_210,control,256,1,0,512
pair_pair_math500_210_control_ckpt_256_r_02,pair_math500_210,control,256,2,0,512
pair_pair_math500_210_control_ckpt_256_r_03,pair_math500_210,control,256,3,1,456
pair_pair_math500_210_control_ckpt_256_r_04,pair_math500_210,control,256,4,1,498
pair_pair_math500_210_control_ckpt_256_r_05,pair_math500_210,control,256,5,1,512
pair_pair_math500_210_control_ckpt_256_r_06,pair_math500_210,control,256,6,1,447
pair_pair_math500_210_control_ckpt_256_r_07,pair_math500_210,control,256,7,0,508
pair_pair_math500_210_control_ckpt_256_r_08,pair_math500_210,control,256,8,0,512
pair_pair_math500_210_control_ckpt_256_r_09,pair_math500_210,control,256,9,1,485
pair_pair_math500_210_control_ckpt_256_r_10,pair_math500_210,control,256,10,0,478
pair_pair_math500_210_control_ckpt_256_r_11,pair_math500_210,control,256,11,1,512
pair_pair_math500_210_control_ckpt_256_r_12,pair_math500_210,control,256,12,1,512
pair_pair_math500_210_control_ckpt_256_r_13,pair_math500_210,control,256,13,0,488
pair_pair_math500_210_control_ckpt_256_r_14,pair_math500_210,control,256,14,0,512
pair_pair_math500_210_control_ckpt_256_r_15,pair_math500_210,control,256,15,0,512
pair_pair_math500_210_control_ckpt_256_r_16,pair_math500_210,control,256,16,1,512
pair_pair_math500_210_recovery_ckpt_000_r_01,pair_math500_210,recovery,0,1,1,480
pair_pair_math500_210_recovery_ckpt_000_r_02,pair_math500_210,recovery,0,2,0,499
pair_pair_math500_210_recovery_ckpt_000_r_03,pair_math500_210,recovery,0,3,1,481
pair_pair_math500_210_recovery_ckpt_000_r_04,pair_math500_210,recovery,0,4,1,501
pair_pair_math500_210_recovery_ckpt_000_r_05,pair_math500_210,recovery,0,5,1,454
pair_pair_math500_210_recovery_ckpt_000_r_06,pair_math500_210,recovery,0,6,0,512
pair_pair_math500_210_recovery_ckpt_000_r_07,pair_math500_210,recovery,0,7,1,489
pair_pair_math500_210_recovery_ckpt_000_r_08,pair_math500_210,recovery,0,8,0,512
pair_pair_math500_210_recovery_ckpt_000_r_09,pair_math500_210,recovery,0,9,0,435
pair_pair_math500_210_recovery_ckpt_000_r_10,pair_math500_210,recovery,0,10,0,417
pair_pair_math500_210_recovery_ckpt_000_r_11,pair_math500_210,recovery,0,11,0,479
pair_pair_math500_210_recovery_ckpt_000_r_12,pair_math500_210,recovery,0,12,0,479
